Test file,Test index,Smell,Hint,Where,Term,Sentence
../testcases/image/1310_Upgrade,0,Eager Action,multiple actions,action,"['Ensure', '. Select', 'Select', 'and make', ""'Notify""]","Ensure the upgrade process is looking for any new version by running 'Software & Updates' or clicking ""Settings ..."" in update-manager. Select the updates tab, and make sure the 'Notify me of a new Ubuntu version' option has the 'For any new version' selection"
../testcases/image/1310_Upgrade,0,Eager Action,multiple actions,action,"['Watch', 'it upgrade']","Watch it upgrade, noting any errors"
../testcases/image/1310_Upgrade,0,Eager Action,multiple actions,action,"['Open', 'and enter']",Open a terminal and enter the command grep Prompt= /etc/update-manager/release-upgrades
../testcases/image/1310_Upgrade,0,Eager Action,multiple actions,action,"['Open', 'and enter']",Open a terminal and enter the command lsb_release -r
../testcases/image/1311_Non-English Installation Full Network Support,0,Eager Action,multiple actions,action,"['Select', 'and click']",Select your keyboard layout and click on continue
../testcases/image/1311_Non-English Installation Full Network Support,0,Eager Action,multiple actions,action,"['Note', 'and install']",Note the state of the 'Erase disk and install FAMILY' radio button
../testcases/image/1311_Non-English Installation Full Network Support,0,Eager Action,multiple actions,action,"['Click', 'should read', ""'Install""]","Click on the continue button (if there is only one hard disk in the system, the button should read 'Install now')"
../testcases/image/1311_Non-English Installation Full Network Support,0,Eager Action,multiple actions,action,"['Select', 'and click']","Select your timezone, and click on the continue button"
../testcases/image/1311_Non-English Installation Full Network Support,0,Eager Action,multiple actions,action,"['Input', '(Note']",Input your initial user details and password (Note admin can not be used - it is a dedicated Linux User)
../testcases/image/1311_Non-English Installation Full Network Support,0,Eager Action,multiple actions,action,"['Remove', 'press enter']",Remove the disc and press enter
../testcases/image/1312_Non-English Installation No Network,0,Eager Action,multiple actions,action,"['Select', 'and click']",Select your keyboard layout and click on continue
../testcases/image/1312_Non-English Installation No Network,0,Eager Action,multiple actions,action,"['Note', 'and install']",Note the state of the 'Erase disk and install FAMILY' radio button
../testcases/image/1312_Non-English Installation No Network,0,Eager Action,multiple actions,action,"['Click', 'should read', ""'Install""]","Click on the continue button (if there is only one hard disk in the system, the button should read 'Install now')"
../testcases/image/1312_Non-English Installation No Network,0,Eager Action,multiple actions,action,"['Select', 'and click']","Select your timezone, and click on the continue button"
../testcases/image/1312_Non-English Installation No Network,0,Eager Action,multiple actions,action,"['Input', '(Note']",Input your initial user details and password (Note admin can not be used - it is a dedicated Linux User)
../testcases/image/1312_Non-English Installation No Network,0,Eager Action,multiple actions,action,"['Remove', 'press enter']",Remove the disc and press enter
../testcases/image/1313_Installation Broken Internet,0,Eager Action,multiple actions,action,"['Select', 'and click']",Select your keyboard layout and click on continue
../testcases/image/1313_Installation Broken Internet,0,Eager Action,multiple actions,action,"['Note', 'and install']",Note the state of the 'Erase disk and install FAMILY' radio button
../testcases/image/1313_Installation Broken Internet,0,Eager Action,multiple actions,action,"['Click', 'should read', ""'Install""]","Click on the continue button (if there is only one hard disk in the system, the button should read 'Install now')"
../testcases/image/1313_Installation Broken Internet,0,Eager Action,multiple actions,action,"['Select', 'and click']","Select your timezone, and click on the continue button"
../testcases/image/1313_Installation Broken Internet,0,Eager Action,multiple actions,action,"['Input', '(Note']",Input your initial user details and password (Note admin can not be used - it is a dedicated Linux User)
../testcases/image/1313_Installation Broken Internet,0,Eager Action,multiple actions,action,"['Remove', 'press enter']",Remove the disc and press enter
../testcases/image/1314_Non-English Live Session & Installation; No Network,0,Eager Action,multiple actions,action,"['Select', 'and click']",Select the same non English language from the list and click Forward
../testcases/image/1314_Non-English Live Session & Installation; No Network,0,Eager Action,multiple actions,action,"['Check', 'or alter', 'alter click']",Check your keyboard layout is correct or alter click Forward
../testcases/image/1314_Non-English Live Session & Installation; No Network,0,Eager Action,multiple actions,action,"['and use', 'and click']",Select Erase and use the entire disk and click Forward
../testcases/image/1314_Non-English Live Session & Installation; No Network,0,Eager Action,multiple actions,action,"['Select', 'and click']",Select your timezone and click Forward
../testcases/image/1314_Non-English Live Session & Installation; No Network,0,Eager Action,multiple actions,action,"['Input', '(Note']",Input your initial user details and password (Note admin can not be used it is a dedicated Linux User)
../testcases/image/1314_Non-English Live Session & Installation; No Network,0,Eager Action,multiple actions,action,"['Check', 'and click']",Check the details are correct on the final page and click Install
../testcases/image/1314_Non-English Live Session & Installation; No Network,0,Eager Action,multiple actions,action,"['Allow', 'and login']",Allow the machine to reboot and login
../testcases/image/1314_Non-English Live Session & Installation; No Network,0,Eager Action,multiple actions,action,"['Check', '(Note']",Check that the calendar shows the regional settings correctly (Note: only in languages on the list above)
../testcases/image/1315_Non-English Live Session & Installation; Full Network Support,0,Eager Action,multiple actions,action,"['Select', 'and click']",Select the same non English language from the list and click Forward
../testcases/image/1315_Non-English Live Session & Installation; Full Network Support,0,Eager Action,multiple actions,action,"['Check', 'or alter', 'alter click']",Check your keyboard layout is correct or alter click Forward
../testcases/image/1315_Non-English Live Session & Installation; Full Network Support,0,Eager Action,multiple actions,action,"['and use', 'and click']",Select Erase and use the entire disk and click Forward
../testcases/image/1315_Non-English Live Session & Installation; Full Network Support,0,Eager Action,multiple actions,action,"['Select', 'and click']",Select your timezone and click Forward
../testcases/image/1315_Non-English Live Session & Installation; Full Network Support,0,Eager Action,multiple actions,action,"['Check', 'and click']",Check the details are correct on the final page and click Install
../testcases/image/1316_Non-English Installation Full Network Support & CJK Input,0,Eager Action,multiple actions,action,"['Check', 'or alter', 'and click']",Check if your keyboard layout is correct or alter and click Continue.
../testcases/image/1316_Non-English Installation Full Network Support & CJK Input,0,Eager Action,multiple actions,action,"['and install', 'and click']","On the 'Installation type' screen, select Erase disk and install Ubuntu, and click Install Now."
../testcases/image/1316_Non-English Installation Full Network Support & CJK Input,0,Eager Action,multiple actions,action,"['Select', 'and click']",Select your timezone and click Continue.
../testcases/image/1316_Non-English Installation Full Network Support & CJK Input,0,Eager Action,multiple actions,action,"['Input', '/!\\ Note', 'Note']",Input your initial user details and password. /!\ Note admin can not be used. It is a dedicated Linux User.
../testcases/image/1337_Install (Default),0,Eager Action,multiple actions,action,"['Verify', 'or setup']",Verify or setup the timezone
../testcases/image/1337_Install (Default),0,Eager Action,multiple actions,action,"[', verify', 'and select']","At ""Write changes to disks"", verify that everythings is right and select YES"
../testcases/image/1401_Install (Bind9),0,Eager Action,multiple actions,action,"['Verify', 'or setup']",Verify or setup the timezone
../testcases/image/1401_Install (Bind9),0,Eager Action,multiple actions,action,"[', verify', 'and select']","At ""Write changes to disks"", verify that everythings is right and select YES"
../testcases/image/1401_Install (Bind9),0,Eager Action,multiple actions,action,"[', choose', 'and confirm', '""Enter']","At Software selection, choose ""DNS Server"" with arrows, select it with ""space bar"" and confirm with ""Enter"""
../testcases/image/1401_Install (Bind9),0,Eager Action,multiple actions,action,"['Wait', 'and login']",Wait that the system reboot and login
../testcases/image/1401_Install (Bind9),0,Eager Action,multiple actions,action,"['can access', 'should work']","If the system can access the outside world, dns queries against the server at localhost should work"
../testcases/image/1402_Install (Default + LVM),0,Eager Action,multiple actions,action,"['Verify', 'or setup']",Verify or setup the timezone
../testcases/image/1402_Install (Default + LVM),0,Eager Action,multiple actions,action,"[', verify', 'and select']","At ""Write changes to disks"", verify that everythings is right and select YES"
../testcases/image/1403_Install (Default + crypted LVM),0,Eager Action,multiple actions,action,"['Verify', 'or setup']",Verify or setup the timezone
../testcases/image/1403_Install (Default + crypted LVM),0,Eager Action,multiple actions,action,"[', verify', 'and select']","At ""Write changes to disks"", verify that everythings is right and select YES"
../testcases/image/1403_Install (Default + crypted LVM),0,Eager Action,multiple actions,action,"['Change', 'or let']",Change the amount of the volume or let it as default
../testcases/image/1403_Install (Default + crypted LVM),0,Eager Action,multiple actions,action,"['Enter', 'and run']","Enter passphrase, login and run:"
../testcases/image/1404_Install (LAMP),0,Eager Action,multiple actions,action,"['Verify', 'or setup']",Verify or setup the timezone
../testcases/image/1404_Install (LAMP),0,Eager Action,multiple actions,action,"[', verify', 'and select']","At ""Write changes to disks"", verify that everythings is right and select YES"
../testcases/image/1404_Install (LAMP),0,Eager Action,multiple actions,action,"[', choose', 'and confirm', '""Enter']","At Software selection, choose ""LAMP server"" with arrows, select it with ""space bar"" and confirm with ""Enter"""
../testcases/image/1404_Install (LAMP),0,Eager Action,multiple actions,action,"['Wait', 'and login']",Wait that the system reboot and login
../testcases/image/1405_Install (Mail server),0,Eager Action,multiple actions,action,"['Verify', 'or setup']",Verify or setup the timezone
